CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),TECNOLOGIA,9788808804013,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE 2ED. - CONF. TECNOLOGIA EDIZIONE COMPATTA + DISEGNO (LDM),ND,U,ZANICHELLI EDITORE,"24,20",No,No,No
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ARTE E IMMAGINE,9788808799845,"PULVIRENTI EMANUELA  ",ARTEMONDO 2ED. - CONFEZIONE VOLUME A + B + ALBUM (LDM),STORIA DELL'ARTE + LINGUAGGIO VISIVO E TECNICHE ARTISTICHE,U,ZANICHELLI EDITORE,"34,40",No,No,No
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MUSICA,9788847242821,"PASETTO MARCO - CONATI DAVID ",MUSIC FACTOR COMPATTO,ND,U,RAFFAELLO,"20,90",No,No,No
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE MOTORIE E SPORTIVE,9788839302786,"FIORINI GIANLUIGI - CHIESA ELISABETTA ",IN TEAM VOLUME UNICO + E-BOOK,SPORT E SALUTE,U,MARIETTI SCUOLA,"14,80",No,No,No
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846837929,DAL BIANCO DARIO - FIORINI NICOLA - MARANA ANTONIO,CHE VITA 2,ND,2,LA SPIGA,"12,40",No,Si,No
CBMM857014,2,D,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SECONDA LINGUA COMUNITARIA (FRANCESE),9788853644411,"MOREAU L - GUILMAULT S ",A TOI! A + REVISION DE GRAMMAIRE,ND,1,ELI,"20,90",No,No,No
CBPC02201G,2,A,NO,LICEO CLASSICO,LINGUA INGLESE,9788808899804,"HOWELL SARAH MERCEDES  ",MASTER IT! - VOLUME B1 PRELIMINARY FOR SCHOOLS (LDM),ND,U,ZANICHELLI EDITORE,"15,60",No,No,Ap
CBPC02201G,2,A,NO,LICEO CLASSICO,STORIA E GEOGRAFIA,9788828621171,"CANTARELLA EVA - GUIDORIZZI GIULIO ",ORIENTE OCCIDENTE,VOLUME 2,2,EINAUDI SCUOLA,"31,40",No,Si,No
CBPC02201G,2,A,NO,LICEO CLASSICO,MATEMATICA,9788808508010,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.AZZURRO 3ED. - VOL. 2 (LDM),ND,2,ZANICHELLI EDITORE,"28,70",No,Si,No
CBPC02201G,2,A,NO,LICEO CLASSICO,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788808233042,"MADER SYLVIA S  ",IMMAGINI E CONCETTI DELLA BIOLOGIA 3ED. - DALLE CELLULE AGLI ORGANISMI (LDM),ND,1,ZANICHELLI EDITORE,"27,40",No,Si,No
CBPC02201G,2,A,NO,LICEO CLASSICO,SCIENZE MOTORIE E SPORTIVE,9788857794082,"ZOCCA - SBRAGI ",PROFESSIONE SPORT - EDIZIONE VERDE,CORSO DI SCIENZE MOTORIE E SPORTIVE PER LA SCUOLA SECONDARIA DI II GRADO,U,D'ANNA,"24,00",No,No,No
CBPC02201G,2,A,NO,LICEO CLASSICO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788835055143,"MANGANOTTI - INCAMPO ",RESPIRO DEI GIORNI-VOLUME +RELIGIONI A CONFRONTO (IL),CORSO DI RELIGIONE,U,LA SCUOLA EDITRICE,"18,30",No,No,No
CBPC02201G,2,A,NO,LICEO CLASSICO,EDUCAZIONE CIVICA,9788808599735,"FAENZA FRANCESCA  ",NUOVA EDUCAZIONE CIVICA (LA) - VOLUME UNICO (LDM),ND,U,ZANICHELLI EDITORE,"12,80",No,No,No
CBPC02201G,5,A,NT,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788808792334,ALIGHIERI DANTE - BRUSCAGLI RICCARDO - GIUDIZI GLORIA,COMMEDIA 2ED. - PARADISO (LDM),ND,3,ZANICHELLI EDITORE,"19,60",No,No,Ap
CBPC02201G,5,A,NT,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788824776714,"PRANDI STEFANO  ",VITA IMMAGINATA (LA),LEOPARDI,U,A. MONDADORI SCUOLA,"8,20",No,Si,No
CBPC02201G,5,A,NT,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788824776752,"PRANDI STEFANO  ",VITA IMMAGINATA (LA),VOLUME 3A + 3B + PERCORSI 3,3,A. MONDADORI SCUOLA,"60,10",No,Si,No
CBPC02201G,5,A,NT,LICEO CLASSICO,LINGUA E CULTURA GRECA,9788839521781,LUISA ROSSI - ROSA ROSSI - STEFANO BRIGUGLIO,XENIA 3,LETTERATURA E CULTURA GRECA,3,PARAVIA,"48,40",No,Si,No
